Product ID,Product Name,Order Date,Sales,Quantity,Category,Region,Cost,Profit
113,Laptop,15-10-2023,206,1,Electronics,North,503,-297
110,Blender,25-03-2023,1495,8,Electronics,West,171,1324
112,Coffee Maker,01-10-2023,300,8,Appliances,East,280,20
114,Coffee Maker,05-09-2023,927,6,Appliances,East,323,604
102,Blender,01-10-2023,579,5,Appliances,West,165,414
107,Blender,01-10-2023,376,8,Appliances,West,513,-137
103,Coffee Maker,20-12-2023,1010,3,Appliances,South,341,669
110,Smartphone,01-10-2023,944,3,Electronics,East,584,360
102,Coffee Maker,10-02-2023,146,2,Electronics,East,75,71
114,Smartphone,20-12-2023,562,5,Electronics,East,265,297
111,Microwave,15-01-2023,265,3,Electronics,South,77,188
107,Laptop,10-08-2023,1205,3,Electronics,North,227,978
113,Microwave,15-10-2023,1333,6,Electronics,North,113,1220
113,Coffee Maker,15-10-2023,174,8,Electronics,East,572,-398
102,Coffee Maker,10-02-2023,1155,2,Electronics,West,190,965
103,Microwave,03-11-2023,1356,4,Appliances,North,457,899
111,Blender,12-07-2023,108,7,Appliances,North,100,8
107,Headphones,10-08-2023,210,1,Appliances,South,549,-339
114,Coffee Maker,25-03-2023,333,1,Electronics,West,81,252
104,Laptop,12-07-2023,155,7,Appliances,West,74,81
113,Laptop,10-08-2023,1178,7,Electronics,South,322,856
114,Laptop,05-09-2023,277,1,Appliances,East,494,-217
101,Laptop,05-09-2023,367,1,Appliances,East,579,-212
113,Microwave,05-04-2023,851,4,Appliances,East,409,442
114,Laptop,03-11-2023,923,5,Electronics,North,507,416
105,Laptop,20-12-2023,521,5,Appliances,South,291,230
112,Headphones,20-06-2023,1129,4,Electronics,South,208,921
109,Smartphone,05-09-2023,674,8,Appliances,North,386,288
108,Coffee Maker,25-03-2023,62,7,Appliances,North,448,-386
112,Laptop,15-01-2023,1091,9,Appliances,West,230,861
109,Coffee Maker,20-03-2023,743,7,Appliances,East,42,701
110,Smartphone,05-04-2023,1022,1,Electronics,North,472,550
114,Blender,20-03-2023,162,7,Electronics,North,315,-153
109,Smartphone,15-10-2023,278,1,Electronics,North,287,-9
107,Coffee Maker,03-11-2023,220,7,Electronics,West,599,-379
104,Coffee Maker,01-10-2023,344,8,Appliances,North,577,-233
105,Coffee Maker,20-06-2023,238,9,Electronics,East,519,-281
101,Coffee Maker,15-10-2023,475,3,Electronics,West,527,-52
114,Coffee Maker,10-08-2023,1026,4,Electronics,East,362,664
101,Laptop,15-10-2023,1152,4,Appliances,North,591,561
103,Smartphone,15-05-2023,707,9,Electronics,North,61,646
113,Laptop,03-11-2023,968,7,Appliances,East,72,896
114,Coffee Maker,05-09-2023,1255,3,Appliances,West,380,875
108,Smartphone,15-01-2023,548,5,Appliances,East,363,185
114,Smartphone,20-06-2023,811,7,Appliances,North,588,223
102,Coffee Maker,20-03-2023,915,8,Electronics,South,299,616
104,Headphones,05-04-2023,875,1,Electronics,East,442,433
102,Laptop,05-09-2023,120,2,Electronics,East,48,72
114,Microwave,25-03-2023,297,7,Appliances,East,376,-79
105,Laptop,05-09-2023,195,2,Electronics,North,66,129
109,Coffee Maker,05-04-2023,1369,7,Appliances,North,121,1248
101,Coffee Maker,05-04-2023,631,9,Appliances,East,214,417
105,Coffee Maker,15-05-2023,519,2,Electronics,North,57,462
114,Coffee Maker,20-12-2023,242,7,Electronics,North,577,-335
109,Coffee Maker,05-09-2023,1141,4,Electronics,East,401,740
101,Headphones,15-10-2023,543,2,Electronics,North,559,-16
109,Coffee Maker,05-09-2023,101,7,Appliances,South,374,-273
108,Coffee Maker,03-11-2023,931,5,Electronics,North,448,483
104,Microwave,03-11-2023,412,1,Appliances,North,225,187
112,Smartphone,01-10-2023,966,5,Appliances,West,107,859
111,Blender,15-05-2023,523,3,Appliances,West,196,327
110,Microwave,12-07-2023,570,7,Electronics,East,119,451
105,Coffee Maker,12-07-2023,1371,6,Appliances,East,293,1078
113,Coffee Maker,01-10-2023,740,8,Appliances,West,501,239
105,Laptop,10-08-2023,1271,5,Electronics,South,237,1034
111,Microwave,12-07-2023,1201,2,Electronics,North,300,901
112,Microwave,03-11-2023,581,9,Appliances,South,292,289
106,Coffee Maker,01-10-2023,1484,8,Electronics,West,535,949
107,Microwave,10-02-2023,889,6,Appliances,East,541,348
108,Coffee Maker,20-12-2023,1138,7,Electronics,North,553,585
114,Smartphone,20-12-2023,290,9,Electronics,East,341,-51
108,Coffee Maker,15-10-2023,1442,7,Appliances,South,203,1239
111,Smartphone,05-09-2023,585,3,Appliances,South,460,125
114,Laptop,15-10-2023,1457,6,Appliances,East,492,965
113,Blender,01-10-2023,132,7,Appliances,East,130,2
102,Blender,15-01-2023,1031,2,Appliances,West,45,986
109,Smartphone,05-09-2023,1000,3,Appliances,East,287,713
107,Smartphone,10-02-2023,660,4,Appliances,East,273,387
104,Laptop,10-02-2023,623,6,Appliances,West,377,246
104,Coffee Maker,15-10-2023,335,1,Appliances,East,278,57
111,Coffee Maker,20-03-2023,1038,9,Electronics,South,134,904
108,Laptop,05-09-2023,508,5,Electronics,East,316,192
104,Smartphone,20-06-2023,1285,7,Appliances,North,198,1087
113,Smartphone,10-02-2023,175,9,Appliances,West,449,-274
106,Coffee Maker,20-12-2023,1486,9,Electronics,South,76,1410
105,Coffee Maker,15-01-2023,474,1,Electronics,West,72,402
103,Laptop,20-12-2023,603,1,Electronics,North,350,253
113,Blender,15-05-2023,659,3,Electronics,North,250,409
114,Coffee Maker,10-08-2023,1231,6,Appliances,South,542,689
110,Coffee Maker,20-03-2023,161,2,Appliances,East,470,-309
111,Laptop,15-05-2023,451,1,Appliances,South,173,278
102,Coffee Maker,20-03-2023,171,1,Appliances,North,57,114
109,Coffee Maker,20-12-2023,322,5,Electronics,West,582,-260
110,Coffee Maker,03-11-2023,1367,4,Appliances,East,196,1171
109,Smartphone,15-01-2023,447,1,Appliances,North,278,169
101,Laptop,20-12-2023,520,4,Electronics,South,386,134
110,Smartphone,03-11-2023,1034,3,Electronics,South,140,894
103,Microwave,15-10-2023,1280,2,Electronics,East,263,1017
108,Smartphone,05-04-2023,1183,9,Appliances,South,53,1130
106,Headphones,05-09-2023,1351,1,Electronics,South,55,1296
105,Coffee Maker,20-12-2023,618,7,Electronics,South,410,208
105,Blender,03-11-2023,1187,4,Electronics,East,375,812
106,Coffee Maker,01-10-2023,946,5,Appliances,North,407,539
107,Laptop,25-03-2023,869,5,Electronics,East,551,318
101,Coffee Maker,20-06-2023,902,1,Electronics,North,46,856
109,Smartphone,15-05-2023,759,6,Appliances,North,274,485
103,Microwave,05-09-2023,370,9,Appliances,East,568,-198
104,Blender,20-06-2023,228,2,Electronics,North,231,-3
110,Coffee Maker,05-04-2023,946,7,Appliances,North,277,669
101,Laptop,25-03-2023,268,6,Electronics,North,147,121
113,Coffee Maker,20-06-2023,838,5,Electronics,East,38,800
111,Microwave,20-06-2023,541,4,Electronics,West,52,489
110,Coffee Maker,15-05-2023,110,4,Electronics,East,269,-159
103,Laptop,12-07-2023,1127,6,Electronics,West,56,1071
102,Coffee Maker,25-03-2023,587,4,Appliances,East,110,477
102,Headphones,05-09-2023,897,5,Electronics,East,228,669
114,Blender,05-04-2023,1037,6,Electronics,West,584,453
101,Blender,25-03-2023,114,5,Electronics,North,121,-7
108,Blender,15-10-2023,635,7,Appliances,West,113,522
103,Smartphone,15-01-2023,220,9,Appliances,West,329,-109
103,Blender,15-10-2023,1346,7,Electronics,West,325,1021
106,Coffee Maker,12-07-2023,584,7,Electronics,East,483,101
113,Microwave,15-01-2023,1464,4,Appliances,East,310,1154
108,Laptop,05-04-2023,742,1,Appliances,South,88,654
113,Blender,15-05-2023,1400,8,Electronics,West,371,1029
109,Blender,15-05-2023,157,4,Appliances,West,494,-337
109,Coffee Maker,03-11-2023,1235,1,Electronics,South,371,864
104,Blender,05-04-2023,863,5,Appliances,West,91,772
114,Coffee Maker,20-03-2023,1054,8,Appliances,North,458,596
105,Smartphone,05-04-2023,501,4,Electronics,North,285,216
102,Coffee Maker,15-10-2023,1279,8,Electronics,West,376,903
111,Laptop,12-07-2023,639,8,Electronics,East,555,84
109,Headphones,20-12-2023,1089,3,Appliances,North,333,756
108,Smartphone,10-02-2023,376,9,Electronics,South,274,102
103,Laptop,15-05-2023,657,3,Appliances,North,441,216
111,Smartphone,10-08-2023,708,1,Electronics,South,246,462
112,Blender,12-07-2023,51,2,Appliances,West,545,-494
113,Microwave,20-12-2023,1083,6,Electronics,North,503,580
109,Smartphone,01-10-2023,483,2,Appliances,East,65,418
103,Microwave,12-07-2023,174,6,Appliances,North,207,-33
109,Laptop,12-07-2023,1154,1,Electronics,East,416,738
102,Microwave,03-11-2023,534,1,Electronics,South,46,488
112,Coffee Maker,20-06-2023,701,5,Electronics,West,77,624
110,Coffee Maker,12-07-2023,1223,9,Electronics,West,91,1132
109,Coffee Maker,03-11-2023,849,8,Appliances,East,98,751
108,Headphones,15-05-2023,922,3,Appliances,South,395,527
109,Smartphone,10-02-2023,1413,3,Appliances,South,191,1222
105,Blender,10-02-2023,178,1,Electronics,East,517,-339
111,Laptop,12-07-2023,487,3,Appliances,East,460,27
111,Smartphone,01-10-2023,800,1,Appliances,North,518,282
102,Blender,15-01-2023,550,8,Electronics,West,259,291
108,Coffee Maker,15-05-2023,1131,1,Electronics,West,399,732
112,Laptop,03-11-2023,1271,5,Electronics,North,207,1064
106,Smartphone,15-05-2023,260,9,Appliances,East,439,-179
108,Coffee Maker,01-10-2023,951,7,Appliances,East,597,354
111,Blender,25-03-2023,94,4,Electronics,East,299,-205
105,Coffee Maker,15-10-2023,1170,9,Appliances,East,235,935
110,Smartphone,01-10-2023,1352,9,Appliances,South,111,1241
102,Microwave,03-11-2023,584,2,Electronics,West,222,362
106,Microwave,01-10-2023,1483,6,Electronics,West,218,1265
